index,name,location,location1,location2,date,content,result,site
104223,Rob Jones,York,England,,2020-11-05,The most comprehensive analysis of aerosol Covid transmission I¡¯ve seen. Nothing this detailed has come from gov. https://t.co/FQb9MhRI1b,1,York
104190,Paddock Councillors,Walsall,England,,2020-11-05,"#Walsall is in #lockdown until 2 December. These new measures will help limit the spread of #coronavirus, reduce the impact on the NHS and save lives.Please #PlayYourPart follow the guidance to help keep yourself safe, others safe and #Walsall safe https://t.co/Ql2NUuwpdV",2,Walsall
104155,@garethforest@union.place,Wakefield,England,,2020-11-05,"Without making this legally enforceable, the government has left every worker whose employer refuses up the creek, at risk.If they actually cared about *shielding* vulnerable people, that¡¯s what they would have done. https://t.co/9JIHwI0uR1",0,Wakefield
104304,Sam Goodman,Swindon,England,,2020-11-05,Be joined by Sir Shakin Stevens https://t.co/K7cRVT7atv,2,Swindon
104500,Sam Goodman,Swindon,England,,2020-11-05,Heartbreaking https://t.co/zxa1FJ4f9R,3,Swindon
104325,Katie Tyrrell,Suffolk,England,,2020-11-05,"Thank you so much for having me, it was great to represent @NetworkSmarten and it¡¯s fantastic to see conversations happening around how we can best support our doctorate students and ECRs at this time, keep it up @ukcge! ?? https://t.co/Alz2Qq4du2",4,Suffolk
104433,SRS Removals,Southampton,England,,2020-11-05,"Can I MOVE House during lockdown? Yes - the Housing Secretary has confirmed that house moves can still go ahead. SRS Removals are here to help with #Moving #Packing #Storage, offering #Free advice and COVID-19 guidance, so you can keep moving through lockdown.#southampton https://t.co/fQhqOSbT36",3,Southampton
104319,cARL aNDREW,Solihull,England,,2020-11-05,And here we go again #covid19news #pleasestayathome #pandemic #coronavirus #coronavirusoutbreak #stayhome #covid19outbreak #washyourhands #virus #socialdistancing #corona #coronavirusprevention #2020lockdown #covid #stayathome #coronavirus2020 #lockdowndiaries #staysafe,2,Solihull
104116,ozzie_the_owl_54,Sheffield,England,,2020-11-05,@kaitlancollins I feel sick because when Donald Trump was elected back in 2016 ~ He did everything in his power to look after the American people with the likes of the 9/11 attack many years ago hardened the American Boarders. What turned..?? Black lives matter and that horrible disease Covid19,0,Sheffield
104118,ozzie_the_owl_54,Sheffield,England,,2020-11-05,@kaitlancollins I still like Donald Trump and Yes he was wrong for allowing Black Lives Matter to Be totally ignored and was wrong for allowing Coronavirus to run riot killing plenty of American people's Lives ..???????????????? America will become weak when they go soft on the American borders = 9/11,0,Sheffield
104369,martyn notman,Sheffield,England,,2020-11-05,Please stop 2020. Please.. https://t.co/xFP3w79kTm,2,Sheffield
104377,Imogen Bowlt,Sheffield,England,,2020-11-05,Independent takeaways on West Street in Sheffield have been fined ?1000 for breaking the UK¡¯s 10pm curfew.#sheffield #COVID19 @Lindsay_Pantry https://t.co/Soisi264zd,1,Sheffield
104109,TIPPI-D,Plymouth,England,,2020-11-05,.... THE INFECTION RATES ARE RISING SO RAPIDLY AND SO ARE THE DEATH RATES...EACH FIGURE A PRECIOUS LIFE LOST AND A FAMILY DEVASTATED...AND STILL THE SCHOOLS AND UNIVERSITIES REMAIN OPEN....FOR THE SAKE OF US ALL...CLOSE THE SCHOOLS AND UNIVERSITIES AND SAVE LIVES.... ?? https://t.co/mIm12eWdZq,3,Plymouth
104268,Stuart Clarkson,Nottingham,England,,2020-11-05,"#PoliticsLive We¡¯ve brought you Covid19 economic disaster, we¡¯re bringing you BREXIT economic collapse, so have a Furlough extension.",2,Nottingham
104452,???? ?? ?? ?? ?? ?? ?? ?? ????The Shadows,Nottingham,England,,2020-11-05,"One example of many where #lockdown DOES NOT aid mental health, nor were sufficient support mechanisms were provided. Unbelievable to cancel an appointment and not go virtual?! ?????¡á??? Problem is many men don¡¯t even manage to access help.?? ??????????????#MentalHealthAwareness https://t.co/Lf1Qt1lGfB",0,Nottingham
104251,Robert,Manchester,England,,2020-11-05,Only having a ¡°month long lockdown¡± though ?? https://t.co/sPREdTRqG4,2,Manchester
104503,Andrew Austin,Manchester,England,,2020-11-05,So sad ?? https://t.co/gBY1zEEgRY,2,Manchester
104506,Andrew Austin,Manchester,England,,2020-11-05,Why not announce the numbers are down in the north ??? https://t.co/pf2gQgPgHX,2,Manchester
104285,Paula,Liverpool,England,,2020-11-05,School isn¡¯t it... he¡¯s going to say schools will be closing ?????? anyone wanna home school my kid?  ?????? I¡¯ll walk your dog in exchange ?????¡â???x https://t.co/JL2ywqLHnT,2,Liverpool
104409,Mairead Smyth,Liverpool,England,,2020-11-05,I'll have more on this on @BBCNWT at 6.30 as @lpoolcouncil prepares to pilot the first mass testing programme in the country #COVID19 @BBCNWT @BBCNews https://t.co/gBRfXgBGQj,2,Liverpool
104309,imogen,Leicester,England,,2020-11-05,Looks like it¡¯s gonna be another longgg lockdown?? https://t.co/lJ4GSncFLU,3,Leicester
104184,Ellie Stansfield,Leeds,England,,2020-11-05,https://t.co/PitI9PGvbe Worrying that working women (myself included) feel that their choice is motherhood or a career. Especially for the 21st century. Yet this interesting article sets about how Coronavirus is ¡®levelling the playing field¡¯ for the better.,3,Leeds
104261,Kevin Nicholson,Darlington,England,,2020-11-05,"From today, national restrictions are in force in England. Click below for all you need to know. https://t.co/ummaOxsstS #Darlington https://t.co/wXzXFLLI8e",1,Darlington
104210,Prof Udy (yu-dee) Archibong (she/her),Bradford,England,,2020-11-05,Can¡¯t wait @UniofBradford https://t.co/ep0pEEwp19,4,Bradford
104234,Dr Rinesh Parmar,Birmingham,England,,2020-11-05,#MedTwitterThroughout the pandemic the poorest countries are still paying huge amounts of debtDebt relief could free up $40 billion to help countries fight #COVID19Healthcare workers are uniting and calling on the G20 to #CancelTheDebt Sign here ?? https://t.co/pjB9iCBHAP https://t.co/5UU7M7A5aF,3,Birmingham
104291,Coppice HR,Birmingham,England,,2020-11-05,"Rishi Sunak has confirmed the furlough scheme will be extended until the end of March 2021, covering 80% of wages. This will be reviewed in January. https://t.co/qGTy0SbRdd #COVID19 #furlough",2,Birmingham
104341,Paul Bowyer,Birmingham,England,,2020-11-05,"Begins with W and ends in anker, I cannot think of a more apt description.Minister blames public for second English lockdown https://t.co/FK5It6ZHQc",1,Birmingham
104145,Team Goddo,Bedford,England,,2020-11-05,"#Covid19 rampant again, let¡¯s fight back with faith, hope, courage! Those 3 close to your ?? &amp; together we shall prevail! Hope focuses on the future, faith focuses on the now!  And Courage? It certainly gives us Giant status!! We will win!! ???????? #faith #hope #courage #giants https://t.co/tcCpQj7ObE",2,Bedford
104259,Paul Doughty,York,,,2020-11-05,"Agree, I¡¯m a rail worker (not with these open access operators hasten to add).As part of levelling up in North, open access operators deliver an important cog &amp; connectivity in #Teesside &amp; #Hull etc. Deserve support @DavidDavisMP @SimonClarkeMP @JacobYoungMP  @DehennaDavison https://t.co/Q6jjLMmIPm",2,York
104414,Worcestershire Cricket,Worcestershire,,,2020-11-05,See the latest from the ECB on recreational cricket ?? https://t.co/ANpzLbZFhC,2,Worcestershire
104214,Phil Corrigan,Stoke-on-Trent,,,2020-11-05,"Strong words (understandably so) for those doubting the seriousness of the coronavirus situation, from UHNM¡¯s chief executive https://t.co/WrRtNoetmq",1,Stoke-on-Trent
104426,High Sheriff of Staffordshire,Staffordshire,,,2020-11-05,"Matt Hancock, Head of Community, Burton Albion Community Trust receiving a High Sheriff certificate for excellent work throughout the Coronavirus crisis. @ Burton upon Trent https://t.co/ASPGjOjtig",3,Staffordshire
104489,Mike Phillips,Staffordshire,,,2020-11-05,Handled politely with professionalism and dignity. https://t.co/7PMGLb2akS,3,Staffordshire
104390,???????? ?????????? ????,Sheffield,,,2020-11-05,Embarrassing. https://t.co/lzpdo2g3M6,2,Sheffield
104221,Gary Furness,Oldham,,,2020-11-05,"Please peeps, please download this App the sooner we have real stats not the garbage from the government.  Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if you feel well ??. Download the app https://t.co/UHPya6JKiI",1,Oldham
104238,M A R T I N R O G E R S ??,Manchester,,,2020-11-05,Turned my TV on to Helen Whatley on #ThisMorning. Absolute shambles. No empathy or compassion and once again failed to answer any questioning put to her! #covid #covid19 #covid19uk #coronavirus #lockdown #lockdown2,0,Manchester
104247,M A R T I N R O G E R S ??,Manchester,,,2020-11-05,Just a shame it took for the all of England to go into lockdown for this to happen! When Mark Drakeford asked for an extension when Wales went into lockdown! He was told NO!! ?????????????? #lockdown2 #covid #covid19 #covid19uk #coronavirus #CovidUK #furlough https://t.co/vgR4mcxmcA,0,Manchester
104252,M A R T I N R O G E R S ??,Manchester,,,2020-11-05,He said the system was always operational so thousands of jobs could of been saved. Many employers laid people off last month after being told furlough MUST end on 31/10. #covid #covid19uk #coronavirus #rishisunak #lockdown #lockdown2 https://t.co/8oA9FFYgDe,3,Manchester
104256,M A R T I N R O G E R S ??,Manchester,,,2020-11-05,Anneliese Dodds - YES!! You go girl!!#covid #covid19uk #coronavirus #lockdown #lockdown2 #Labour #rishisunak https://t.co/Y9yqv9nSwG,2,Manchester
104483,Hilda Palmer Stop Covid@work Make workplaces safe,Manchester,,,2020-11-05,Horrendous mismanagement by University leading to imprisoning students! Horrifying.. https://t.co/Bcl1DwNGOh,2,Manchester
104496,DC,Manchester,,,2020-11-05,"When will humans realise that farming, torturing and killing any animals is vile for any purpose?https://t.co/sRuXrzRbH9#fuckfur",2,Manchester
104418,Andrew Morris,Liverpool,,,2020-11-05,Some unrealistic expectations of this test plan. To use the capacity something like one person every 3 seconds would need to be tested at each of the sites throughout the day. https://t.co/l0py7S3f7m,0,Liverpool
104469,Red Mo,Liverpool,,,2020-11-05,And there are still idiots out there denying it ?? https://t.co/S5Www90gUN,0,Liverpool
104167,Bernie McGreavey ??,Leeds,,,2020-11-05,BMJ interview with Chris Whitby CMO https://t.co/JI6cqOaqvI,2,Leeds
104306,james..,Leeds,,,2020-11-05,Here we go again ?? https://t.co/tl7lf8Ql1f,2,Leeds
104173,Taz,Lancashire,,,2020-11-05,@realDonaldTrump Just a thought but perhaps More Biden supporters took the pandemic more seriously than trump supporters so instead of going out in public to vote and a higher chance of catching Covid-19 they Posted Their vote to keep them and their family safe And now it¡¯s being legally counted,1,Lancashire
104200,Kay Aldridge #PeaceandJustice #NeverTrustaTory,Kent,,,2020-11-05,#NeverTrustATory Self Serving Greed is all they know. https://t.co/vXR60VFI49,2,Kent
104299,John Darin,Hertfordshire,,,2020-11-05,Locked down #Lockdown2 #HandsFaceSpace #COVID19 #freshair https://t.co/HJzd5Luyyd,1,Hertfordshire
104300,Heart Hertfordshire,Hertfordshire,,,2020-11-05,Are you in there? https://t.co/0R76MMoDZu,2,Hertfordshire
104521,Gary Mansfield,Essex,,,2020-11-05,Medium: Archival DigitalPrint on 100% CottonSize: 50x40Edition Size: 150Price: ?95DM for details#artistsupportpledge  #COVID19 #corona #coronavirus #artistsupportpledge #isolationart #selfisolate #ministryofarts #garymansfield #art #fineart #drawing #print #limitededition https://t.co/hrh1vHzYQx,2,Essex
104481,John Rodwell ?????? #FBPE,Doncaster,,,2020-11-05,"I genuinely think there is something in this. Covid-19 has actually been a godsend to Cummings,Johnson &amp; Co as something largely outside their control, &amp; will be used to cover up &amp; explain the inevitable &amp; obvious disastrous financial implications of Brexit. https://t.co/g2FGnXNaKI",1,Doncaster
104367,Carole Ogden,Bolton,,,2020-11-05,It¡¯s a growing issue and needs a national solution https://t.co/Fj921eEHxn,0,Bolton
104228,john kyle,Belfast,,,2020-11-05,Time to get the kids out playing their team games again. Risk of transmission running around outdoors virtually nil but health and social benefits huge #COVID19,4,Belfast
104856,??????????????,Swansea,South,Wales,2020-11-06,"His nursery have a policy that children his age have to come in wearing underwear rather than nappies to potty train them, to encourage them to use the toilet,"" explained Mr Holland.M&amp;S refused to sell pants for boy as they were 'non-essential' https://t.co/j5ADEx77Us",1,Swansea
104790,Mark Ereira-Guyer,Bury,St,Edmunds,2020-11-06,Fantastic news for charity @TogMbroRC #Middlesbrough @TNLComFund grant to support communities impacted #COVID19 @UbuntuMcentre @MbroCouncil @MVDANews @TogNetworkEng @Tees_Issues @DCMS https://t.co/GNsits2JYL,3,Bury
104744,Simon Gilbert,Coventry,/,Warwickshire,2020-11-06,"That¡¯s the third one now. First was Cllr Tariq Khan, cabinet member for communities and housing, was first.Then Cllr John Mutton, cabinet member for finance. https://t.co/gotwruYKON",1,Warwickshire
104631,Mary O'Kane,Leeds,Yorkshire,UK,2020-11-06,Webinar -impact of COVID-19 and lock down on high risk groups 27th Nov 2pm UK time @ASOIreland @VioletaMoize @dr_yitkagraham @ASMBSIH @IfsoSecretariat @JulieParrott2 @silvialeitenut @Lcdino @ZaherToumi #obsmuk https://t.co/9FsBZiRALM,1,Leeds
104772,Ginny Edwards ????,Bushey,Hertfordshire,UK,2020-11-06,@mjknight0380 EofE recruiting through Bring Back Staff campaign for COVID-19 vaccinators.  If you know of anyone interested they can contact nursingandmidwifery.eoe@hee.NHS.Uk,3,Hertfordshire
104756,Eric Hawkins,Wimborne,Dorset,UK,2020-11-06,@MichaelYeadon3 @AnnBank41695841 @BorisJohnson Must not blame the minority like these Covid idiots deciding to have a piss up before having to follow advice. I hope any of these idiots do not get Covid-19 and expect their local hospital to allow them in https://t.co/pRULaGVfYY,1,Dorset
104558,GLOUCESTERSHIRE,Gloucestershire,(Glos),UK,2020-11-06,Latest #Gloucestershire coronavirus breakdown as country in lockdown https://t.co/gAoPanqVwn,2,Gloucestershire
104807,GLOUCESTERSHIRE,Gloucestershire,(Glos),UK,2020-11-06,#Cirencester's Remembrance service goes virtual due to Coronavirus https://t.co/VFxJCeeFhh,2,Gloucestershire
104808,Michelle (Poisonera) Mattos,Liverpool,UK,she/her,2020-11-06,"I was looking into the coronavirus testing as yanno, I live in Liverpool, work retail, and have a school aged child as part of my household, among other things, and anyways. My nearest testing centre is in Cheshire apparently",3,Liverpool
104760,Richard Kemp CBE,Mostly,in,Liverpool,2020-11-06,My Covid-19 test has just come through. It¡¯s negative. Please go and check. The more we test the more we control and the safer that we will all be.,1,Liverpool
