index,name,location,location1,location2,date,content,result,site
140170,Dean Murray ????????????????????????????????????,Stone.,Staffordshire,,2021-02-15,Another day on it..... #ambulance #NHS #COVID19 #Emergency #HereWeGoAgain https://t.co/tXsidPNuUd,1,Staffordshire
140260,Matt,York,England,,2021-02-15,Pretty sure we saw this headline in summer. Then we had a lockdown in November without closing schools and infections stayed high... then we had a lockdown with closed schools and infections are thankfully heading down... https://t.co/JJORZ0WS8W,2,York
140274,The Croft Residential Home,Wolverhampton,England,,2021-02-15,"The development of more efficient COVID-19 tests is great news! Read all about the tests that are more accurate than PCR tests, and deliver results in less than an hour!https://t.co/5vGF8cm8Dx #carehome #COVID19",3,Wolverhampton
140278,Maxstoke Park Golf Club,Warwickshire,England,,2021-02-15,An open letter to the PM from England Golf ????#MPGC https://t.co/VimeAOzBFh,2,Warwickshire
140320,Kens Jones,Stoke-on-Trent,England,,2021-02-15,Unreal?? https://t.co/GUgsv8VAVQ,0,Stoke-on-Trent
140171,Peter Gallagher (Gally),Salford,England,,2021-02-15,Absolutely bang on ?????? https://t.co/JgQrHH0hFM,3,Salford
140281,Foundation 92,Salford,England,,2021-02-15,"This afternoon, we¡¯ve been out in Gorton dropping off our free essential parcels to local families! ??As a part of our COVID-19 support programme, we¡¯ve also offered @BupaFoundation activity packs when visiting @Clarion_Group residents! ?? https://t.co/cJJDR0RV8D",1,Salford
140249,Patrick Ottley-O'Connor,Rochdale,England,,2021-02-15,Just been contacted by my doctors surgery......my Covid-19 vaccination is now booked for the weekend ??,2,Rochdale
140273,Charlie Stansfield,Rochdale,England,,2021-02-15,Some good news on a Monday https://t.co/mJJ4QG4GMA,4,Rochdale
140385,Howard Kitson ??#FBPE #FBPPR,Reading,England,,2021-02-15,"@Mandoline_Blue I wonder if JHB has ever had a bad dose of flu, and wondered how on earth did I catch it. Well JHB, Covid-19 is much more infectious than flu and much more deadly, so I don't blame people for being overly cautious.",1,Reading
140201,Dr Chitra Acharya,Nottingham,England,,2021-02-15,"I've recovered from #coronavirus I checked if I could donate plasma - for my gender, height and weight, I don't have enough blood to donate plasma ?I've booked my blood donation appointment online and made a date to donate in mid-March ?? ? #COVID #BeTheDifference https://t.co/8wMda2bRXi",0,Nottingham
140310,Revd Mother Jide ¡®Emeka¡¯ Macaulay HHH ?,Manchester,England,,2021-02-15,I have received my first dose of vaccination against coronavirus!!! It was painless and quick. The care by NHS staff was amazing! If you are invited to be vaccinated please go. Stay safe. https://t.co/hkHQoLojuH,4,Manchester
140345,Peter Hunt,Manchester,England,,2021-02-15,The UK Government needs to act. I just signed a statement from @EveryDoctorUK calling for every #NHSworker to have ready access to FFP3 masks to protect themselves from new and more infectious variants of COVID-19 #ProtectNHSWorkers ?? Click here to sign: https://t.co/dm7wwNBbDk,1,Manchester
140266,Marian Gladstone,Leicester,England,,2021-02-15,#Capitalism #Covid19UK #SHUTSchools #ObserveLockdown There are currently 3 known variants of #COVID19 All deadly. #Johnson will reopen schools pubs shops &amp;c citing mental health? #Johnson should be imprisoned for criminal negligence. #SHUTSchools #ObserveLockdown Follow science. https://t.co/rneizXYyRA,2,Leicester
140269,@SikhAYorkshire,Leeds,England,,2021-02-15,??COVID VACCINE VIDEO?? #SouthAsians have been disproportionately impacted by  COVID-19 and vaccine hesitancy remains high in those communities. Here¡¯s a panjabi video of Kulwant Kaur talking through the process and dispel any myths #COVIDVaccine #SikhAYorkshire #informedchoice https://t.co/iVdNkQypSx,1,Leeds
140221,Tony Barlow ????????,Derby,England,,2021-02-15,@deafdragongirl @NHSuk Whew what a relief that you all are not experiencing a bad case of Covid-19 and are recovering. Take it easy and complete rest is a must. ??,0,Derby
140241,Spotflying,Derby,England,,2021-02-15,"First passengers land at Edinburgh to begin 10 day isolation in quarantine hotels costing ?1,750 https://t.co/yOnRxhxISz",1,Derby
140217,Andrew ??,Blackpool,England,,2021-02-15,"#Theatre is having to adapt and following the recent #Coronavirus (#COVID) pandemic it has proven just how important it is for the theatre, performing and #visualarts industry to pivot and adopt a new approach.https://t.co/mpQfzFPqvJ#ai #futuretech #arts #DigitalTransformation",2,Blackpool
140319,Kam Kaur,Birmingham,England,,2021-02-15,"Watching the #COVID19 Update @BBCWorld. Again, they¡¯re questioning the roll-out of the vaccine amongst #BAME communities. As its been pointed out, we are under two Pandemics - the threat of Covid-19 and the Pandemic of mis-information. I urge my community to have the vaccine...",2,Birmingham
140228,Sally Northeast ??,Beautiful,Dorset,,2021-02-15,"Really enjoyed sharing my story of doing #NHS #comms about the #COVID19 #vaccination programme with Adrian and Darren on the latest @TalkingCommsPod.  @_BenNorman you, of course, get a mention ??. Also ace to hear @Futuredawn talking #localgov stories. ?????? https://t.co/ZisK42gAS8",0,Dorset
140377,Olly Huntsman,Bude,Cornwall,,2021-02-15,This is important. https://t.co/jithtqUwGx,3,Cornwall
140187,ToneTravels,Manchester,Birmingham,,2021-02-15,The day has arrived that I¡¯ve been dreading. Today we say our final farewell to my wife. #COVID19,0,Birmingham
140314,steve,Shropshire,,,2021-02-15,"Getting better, hold tight , soon be over ?? https://t.co/ouzTcaEVw5",2,Shropshire
140230,Rebecca Smith,Plymouth,,,2021-02-15,Really pleased my parents have their jabs booked for Wednesday. Making the most of the #Poolearth vaccine centre at Plymouth Cricket Club! Super easy to book online. https://t.co/jJiDDbygBe,2,Plymouth
140169,Bill-I-Am ??,Northumberland,,,2021-02-15,"covid-19 jab done @ Blyth, Northumberland https://t.co/BVgqSMVBep",2,Northumberland
140177,We Love MCR Charity,Manchester,,,2021-02-15,"@emily_geh @ManCityCouncil Your invaluable help last year was, well... invaluable! Thanks for helping us to deliver the ?1m covid-19 Community Response Fund ???",4,Manchester
140307,Matthew Cheetham,Manchester,,,2021-02-15,Law and common sense ignored. I would query the former mayor¡¯s comment about a ¡°momentary¡± lapse of judgement. Attending a wedding is a conscious planned decision. It¡¯s not ¡°momentary¡±. #COVID19 #COVIDIOTS https://t.co/2m1wSB6QeK,1,Manchester
140330,Rebecca Day,Manchester,,,2021-02-15,Powerful report from the coronavirus frontline. The intro gave me goosebumps https://t.co/ldZ1r7nrDi,2,Manchester
140210,Nath ????,Leeds,,,2021-02-15,"Fucking hell, it's Worzel Gummidge https://t.co/OB1jGaEZNP",0,Leeds
140348,Chris Wilson,Leeds,,,2021-02-15,"@VMaledew @moonraker1000 @pepelep48542643 I've not said much about covid19 but I have seen the effect it can have on someone, my nephew went down with it, I've never seen it attack someone so healthy, 25 years old, swam like a dolphin, fit as a butchers dog and it knocked him on his arse, he can't climb a set of stairs-",1,Leeds
140362,Bill Etheridge,Dudley,,,2021-02-15,Lockdowns are only temporary remember that ?? https://t.co/xT87XhMhtz,0,Dudley
140373,Bill Etheridge,Dudley,,,2021-02-15,For those who missed it https://t.co/aFAgQIdxPj,1,Dudley
140291,Jo Woolley,Doncaster,,,2021-02-15,Going in the right direction ... https://t.co/UOdFp65qzo,1,Doncaster
140392,Leanne Wilson,Cumbria,,,2021-02-15,UK Government : People with asthma to be considered Group 6 for Covid-19 vaccine. - Sign the Petition! https://t.co/tYeJ5kqUd7 via @UKChange,1,Cumbria
140270,Action Nan,Cornwall,,,2021-02-15,@MalcolmBellVC Suggest you read this comments on this tweet. If so many holiday providers are flaunting the rules by letting their properties the police need to be involved and some very hefty fines Really unfair to Cornish residents &amp; operators obeying the rules ?????? https://t.co/TpXccswFrI,0,Cornwall
140283,Ash Ahmed (Higher Court Advocate),Birmingham,,,2021-02-15,"There are no meat derivatives or porcine products, including gelatine, in the Pfizer BioNtech or AstraZeneca COVID-19 vaccines.#TakeTheVaccine @ShropsCCG @GP_SCCG @STW_STP @PriyaGeorge15 @telfordccg @ShropCommHealth @TelfordWrekin @ShropCouncil @sathNHS @RJAH_NHS @KALPARKASH",2,Birmingham
140317,Steve Russell,Aberdeenshire,,,2021-02-15,How are we all doing?#saveleisure#healthycommunities@CommLeisureUK @cimspa @sportscotland  @LLAberdeenshire https://t.co/Kfrrv9KJrY,2,Aberdeenshire
140409,alan passingham,Kings,Lynn,Norfolk,2021-02-16,@GMB why does Piers Moron still lambast those that don¡¯t then??! https://t.co/2g6UBUhBno,1,Norfolk
140424,Peter Maggs,Cowplain,Hampshire,UK.,2021-02-16,That was amusing BBC News are now showing the covid19 virus with white spikes instead of the usual red because death rates are coming down !!,2,Hampshire
140460,Rochdale Council of Mosques,Rochdale,Gtr,Manchester,2021-02-16,".@RochdaleCouncil &amp; @HealthRochdale Alliance in partnership with Rochdale Council of Mosques has arranged a COVID-19 Vaccine Clinic at Wardleworth Community Centre on Thursday 18th February 2021, 1pm to 3pm for anyone aged 60 &amp; abovecontact 01706342889 /  miah.wcca@live.co.uk https://t.co/QqXVxufiod",1,Manchester
140514,Cllr Andy Morgan,Bolton,Greater,Manchester,2021-02-16,Bolton's coronavirus infection rate starts to drop significantly https://t.co/rqsBgHKB5v,2,Manchester
140401,Tim Roberts,Birmingham,United,Kingdom,2021-02-16,Thinking today on my gratitude to Jesus. As today¡¯s devotional reminds me this does not always come easy but help me to live a life today expressing this with a new perspective! #21Days #CultivatingAGratefulHeart #NewPerspective #James1 #StayHome #COVID19 https://t.co/nYZSLl3CoQ,3,Birmingham
140461,Joan Peden,Belfast,Northern,Ireland,2021-02-16,A fantastic resource supporting working parents during COVID @BelfastTrust well done ?? @SamanthaWhann and team. https://t.co/Ff0bgQ0NMa,3,Belfast
140597,Erin,Belfast,Northern,Ireland,2021-02-16,"Lou Macari, what a man. ???????????? https://t.co/oi6XPmC2Cf",2,Belfast
140490,Ollie,Surrey,British,Columbia,2021-02-16,Stop. With. This. Nonsense. https://t.co/n2z5y2x51U,1,Surrey
140576,Ross Eckhardt,Sheffield,Yorkshire,,2021-02-16,Makes my heart bleed this https://t.co/qrST0ttS0U,4,Sheffield
140500,Debbie Parkinson,Daresbury,Warrington,,2021-02-16,Long covid effects are horrid @innovationnwc #COVID19 #LongCovid https://t.co/zt5HnHW9D1,1,Warrington
140518,Joe????,Wrexham,Wales,,2021-02-16,"Every time one of these new ¡°variants¡± with a different place name pops up these headlines return, scaremongering of the highest order https://t.co/omCj3DgpwT",0,Wrexham
140446,Ifan Gwyn Davies,Cardiff,Wales,,2021-02-16,The ¡®we¡¯ve won the 6N by mistake¡¯ is officially on now! https://t.co/FKfS2EIdHV,3,Cardiff
140449,Peter Gillibrand,Cardiff,Wales,,2021-02-16,@MrsNickyClark @jowhiley My family are petrified Nicky! ?? We were originally told Adam was in priority group 4 but the GP then turned around and said priority group 6.Hopefully new flexibility means an offer sooner rather than later!! He¡¯s 30x more likely to die of coronavirus ?? https://t.co/KjUKme0E1K,1,Cardiff
140456,SteveWest Says: Director PROPEL Www.propel.wales,Cardiff,Wales,,2021-02-16,DRACONIAN DRAKEFORD https://t.co/yMGMyxfXeA,3,Cardiff
140494,Hisdoryan,Cardiff,Wales,,2021-02-16,So the UK Gov have a new model to assess those at high risk from covid in England? Is this going to be used in Wales too? https://t.co/wuWaiPp4CR,2,Cardiff
140618,SURREY,Surrey,UK,,2021-02-16,Who will be next to receive the Covid-19 vaccine? https://t.co/tc5FmFdh39 https://t.co/boL7qCi1CE,2,Surrey
140501,Brendon Jiang ½­ºº²ý,Oxfordshire,UK,,2021-02-16,Former stables of @DillingtonHouse ... have to be worse places to get your COVID-19 vaccination. https://t.co/IbfdRWaHHS,0,Oxfordshire
140430,Dr Todd Landman,Nottingham,UK,,2021-02-16,Excellent session this morning on the upcoming local elections in the UK @PublicPolicyEx organised a great discussion with so many attendees from around the world #demcracy #elections #COVID19,4,Nottingham
140529,Ricky Forlenza,Nottingham,uk,,2021-02-16,So February 22nd is coming up and when do you feel all shops will be open and lockdown lifted. Just wish this lockdown nightmare will be over. #coronavirusuk #lockdown #BorisJohnson #coronavirus #MentalHealthAwareness #businessowner #SMEUK #furlough,1,Nottingham
140434,Donald Judge,Manchester,UK,,2021-02-16,Though removing Wetherspoons entirely would seem an excellent idea. https://t.co/tXpjMvzRNJ,1,Manchester
140578,Jackie Edwards ???? ????,Derby,UK,,2021-02-16,.Just wow! https://t.co/DbaBAzLD6t,4,Derby
140486,William Connolly,Greater,Manchester,,2021-02-16,"@MailOnline Could this be the origin of Coronavirus as well - Russia have been hiding their true figures and little is known about the pandemic in Russia.Russia made it, and planted it on China.",4,Manchester
140604,Chris Clark,York,England,,2021-02-16,Just shut the effin borders! Lock us all in and let¡¯s deal with it! We won¡¯t get rid of this by letting people in and out constantly! Look at New Zealand!!!! https://t.co/KFzBeTIktl,1,York
140439,Mel????,Sheffield,England,,2021-02-16,"When the #Tories say how amazing they are doing with the #vaccine program can we please, please remember it's NOT THEM it's the #NHS &amp; it wouldn't be amazing if it wasn't for the huge army of frankly wonderful #volunteers #COVID19",4,Sheffield
140554,Street Robots,Sheffield,England,,2021-02-16,This nation needs more Lou Macaris https://t.co/dmPSoxkGgE,2,Sheffield
140471,John Blood,Nottingham,England,,2021-02-16,Got my book your Covid-19 jab letter today. Some cheeky sod put a leaflet in Covid-19 vaccination information for older adults. 65 is not old.,2,Nottingham
140534,Callum Irving,Manchester,England,,2021-02-16,Spent some time with @REELCIC during this filming as part of our #CommunitiesUnited project with @OfficialOACT There are some great organisations doing there bit to support those in the most need right now! Oldham is a town that has come together more than ever during Covid https://t.co/4PBTsZiaTQ,1,Manchester
140587,Jamie Adam,Manchester,England,,2021-02-16,"Given the increased emphasis on a good work-life balance, seven out of 10 tenants said they would be more inclined to work from home in the future as a result of Covid-19 with half of them significantly more inclined to do so. https://t.co/CBjmcKCtOQ",1,Manchester
140591,???? Janet Beale Free Julian Assange,Kent,England,,2021-02-16,#BDS Israel stops Palestinians of Gaza from getting 2K doses of Russian Coronavirus Vaccine https://t.co/CNpZHFp9S0 via @jricole,1,Kent
140573,MrsB,Hampshire,England,,2021-02-16,At this point it's normal to go to the bathroom and just have a bloody good cry right???#AskingforaFriend #mentalhealth #COVID19  #lockdown,1,Hampshire
